section,key,context,source,description,notes,placeholders,screenshot,references,translation,status,previous_source,source_hash
strings,Geometry.Properties.Rhombus,"Hình học — đại lượng, công thức và kết quả.","Bốn cạnh bằng nhau; các cạnh đối song song; hai đường chéo vuông góc, cắt nhau tại trung điểm và phân giác các góc.",,,,,Models/GeometryFormulaItem.cs:284,,untranslated,,b35b47c30a069f3005009d2b2bbd4409ed24a0de803d6926ece8d77f0a17a3b4
strings,Geometry.Properties.Parallelogram,"Hình học — đại lượng, công thức và kết quả.",Các cạnh đối song song và bằng nhau; các góc đối bằng nhau; hai đường chéo cắt nhau tại trung điểm.,,,,,Models/GeometryFormulaItem.cs:306,,untranslated,,17c597f4a43da59e3d220a4523dfbbb16a8e2ba6f6b58590012a32a474d493e3
strings,Geometry.Properties.Cube,"Hình học — đại lượng, công thức và kết quả.","Có 6 mặt vuông, 12 cạnh bằng nhau và 8 đỉnh; ba cạnh gặp nhau tại mỗi đỉnh đôi một vuông góc.",,,,,Models/GeometryFormulaItem.cs:329,,untranslated,,e267532308ed0c5b2caf1dd2a64f66fc7068e6bc606efa103182c88eda6d122d
strings,Geometry.Properties.RectangularPrism,"Hình học — đại lượng, công thức và kết quả.","Có 6 mặt chữ nhật, 12 cạnh và 8 đỉnh; các mặt đối diện song song và bằng nhau.",,,,,Models/GeometryFormulaItem.cs:352,,untranslated,,c2168678752e811f7527aa7b378d4227f118afdf9cc1e0133c6f7d255dcc8b43
strings,Geometry.Properties.Sphere,"Hình học — đại lượng, công thức và kết quả.",Mọi điểm trên mặt cầu cách tâm một khoảng bằng bán kính; hình cầu không có cạnh và không có đỉnh.,,,,,Models/GeometryFormulaItem.cs:373,,untranslated,,ab9bb0a923f9566874502637dbb15a88c098763140d08e39f8d8b238137723ce
strings,Geometry.Properties.Cylinder,"Hình học — đại lượng, công thức và kết quả.",Có hai đáy tròn bằng nhau và song song; chiều cao là khoảng cách vuông góc giữa hai mặt đáy.,,,,,Models/GeometryFormulaItem.cs:397,,untranslated,,5a2ac10516519679dc1ffe391c4a4091b2571b94a6cb3402ac4682d4026d8c1f
strings,Geometry.Properties.Cone,"Hình học — đại lượng, công thức và kết quả.",Có một đáy tròn và một đỉnh; chiều cao vuông góc với mặt đáy; đường sinh nối đỉnh với đường tròn đáy.,,,,,Models/GeometryFormulaItem.cs:422,,untranslated,,aad120418c3a52c01b5ec30dc9f3d3d3a2c085b05de9fc1ac22ad2654a65263d
strings,Quiz.PracticeTitle,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",LUYỆN TẬP TOÁN ĐỐ,,,,,Views/MathPuzzlePage.xaml:37,,untranslated,,63c00c773156ea0e0220723616c4f5fe870059cdee34a31a3412eda321d9b863
strings,Quiz.PracticeSubtitle,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Thuật toán • Giáo viên AI • Đúng/Sai • 4 đáp án • Tự luận,,,,,"Services/Localization/QuizLocalizationOverrides.cs:14
Services/Localization/QuizLocalizationOverrides.cs:213
Views/MathPuzzlePage.xaml:42",,untranslated,,83da441f995eb169f28a50702d91d239a35b7dd36a5eeb15d5a5b21064c147e6
strings,Quiz.SourceTitle,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",1. Chọn cách tạo đề,,,,,"Services/Localization/QuizLocalizationOverrides.cs:16
Services/Localization/QuizLocalizationOverrides.cs:215
Views/MathPuzzlePage.xaml:61",,untranslated,,f06a08cceb9a75855d25fcb537b91bd397a6a6c488304aa24616539847744463
strings,Quiz.AlgorithmSource,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",🧮 Thuật toán,,,,,"Services/Localization/QuizLocalizationOverrides.cs:17
Services/Localization/QuizLocalizationOverrides.cs:216
Views/MathPuzzlePage.xaml:72",,untranslated,,2af982778d5ff66470bb0d8016ec625dc390933fd17ec2d5d218b45e1fa59add
strings,Quiz.LocalLlmSource,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",🤖 AI / LLM,,,,,"Services/Localization/QuizLocalizationOverrides.cs:18
Services/Localization/QuizLocalizationOverrides.cs:217
Views/HardwarePerformancePage.xaml:217
Views/HardwarePerformancePage.xaml.cs:432",,untranslated,,65131f8510383df106e07cb80c230be01516e4de16375c658867824ff3e8bed5
strings,Quiz.ModeTitle,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",2. Chọn kiểu câu hỏi,,,,,"Services/Localization/QuizLocalizationOverrides.cs:19
Services/Localization/QuizLocalizationOverrides.cs:218
Views/MathPuzzlePage.xaml:576",,untranslated,,9c46feeba8512cf8369f374cbba333d3cf0779de4766b6ccb64d98fd6399ee39
strings,Quiz.TrueFalseMode,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",✅❌ Đúng / Sai,,,,,Views/MathPuzzlePage.xaml:593,,untranslated,,fcc306fa0f5abf9b35bf5ea8d9ae3bf5c4b1ec6ef4fdf59b6a814fce6843cfa6
strings,Quiz.MultipleChoiceMode,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",🔢 4 đáp án,,,,,Views/MathPuzzlePage.xaml:605,,untranslated,,4382500eb61d920e688dc92c3d2fbdc9c51b2bef03dcb976c29eff39eadf58eb
strings,Quiz.EssayMode,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",✍️ Tự luận,,,,,"Services/Localization/QuizLocalizationOverrides.cs:21
Services/Localization/QuizLocalizationOverrides.cs:220",,untranslated,,007c1b80f8d9728ef332653adac630628bf50353b4125c301e3b7791ba7278a1
strings,Quiz.OperationTitle,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",3. Chọn bài toán,,,,,"Services/Localization/QuizLocalizationOverrides.cs:44
Services/Localization/QuizLocalizationOverrides.cs:243
Views/MathPuzzlePage.xaml:630",,untranslated,,ebf39d44b51a984de51b4bf2efe6201c7f12719f284ea74ef940f4b08b8f740a
strings,Quiz.OperationMixed,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Hỗn hợp,,,,,"Services/Localization/QuizLocalizationOverrides.cs:46
Services/Localization/QuizLocalizationOverrides.cs:245
Services/QuizProblemTypeCatalog.cs:14",,untranslated,,00b0ec1615be36bfc4da8ce48ddd0d927174e22cfdda84b395d9ac9a6e30f407
strings,Quiz.ProblemBasic,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Cơ bản + − × ÷,,,,,"Services/Localization/QuizLocalizationOverrides.cs:47
Services/Localization/QuizLocalizationOverrides.cs:246
Services/QuizProblemTypeCatalog.cs:17",,untranslated,,a5861ee452a84466f8f55dc4bf0e08a427aa886499a175f6b5650b02b86d8ec0
strings,Quiz.ProblemFraction,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Phân số ½,,,,,"Services/Localization/QuizLocalizationOverrides.cs:48
Services/Localization/QuizLocalizationOverrides.cs:247
Services/QuizProblemTypeCatalog.cs:20",,untranslated,,4e961ebb5244ab5ce994f76a106b769a087fe2267cba63df72cf897cec28428d
strings,Quiz.BasicOperationTitle,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Chọn phép tính cơ bản,,,,,"Services/Localization/QuizLocalizationOverrides.cs:49
Services/Localization/QuizLocalizationOverrides.cs:248
Views/MathPuzzlePage.xaml.cs:1226",,untranslated,,68ea6f8b6f64f4157d12b53f93ab7c69c1a8fcd38191c6fb67c4ae477b3723ca
strings,Quiz.FractionOperationTitle,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Chọn phép tính phân số,,,,,"Services/Localization/QuizLocalizationOverrides.cs:50
Services/Localization/QuizLocalizationOverrides.cs:249
Views/MathPuzzlePage.xaml.cs:1225",,untranslated,,7d277c8d68ac188162615f27581192d0bfddbee3940b2524925c4a9fe99acf6f
strings,Quiz.OperationAddition,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Phép cộng +,,,,,,,untranslated,,4bf3e2d5da303e92743425e013d2b7bffa7079b5185fc8de506c3abd9017b2ec
strings,Quiz.OperationSubtraction,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Phép trừ −,,,,,,,untranslated,,b9bd8aa777e4975a3f180c3dbb7d96bc0105148faaf71ff713fb7a1e315251f0
strings,Quiz.OperationMultiplication,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Phép nhân ×,,,,,,,untranslated,,d03555f637e6f0a285274b50404ec0c1e4f092671de0b9b3e8b65944ff9d1185
strings,Quiz.OperationDivision,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Phép chia ÷,,,,,,,untranslated,,0c708c50fb4a09e8850721d5eaec9443eff6f5445a34b431b79f15f15867620e
strings,Quiz.ProblemGeometry,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Hình học △ □ ◯,,,,,"Services/Localization/QuizLocalizationOverrides.cs:51
Services/Localization/QuizLocalizationOverrides.cs:250
Services/QuizProblemTypeCatalog.cs:23",,untranslated,,e5b374869aeea364aa0084896d47b8192730e3aad16695dae685905d2622ff3b
strings,Quiz.ProblemFindX,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Tìm x,,,,,"Services/Localization/QuizLocalizationOverrides.cs:52
Services/Localization/QuizLocalizationOverrides.cs:251
Services/QuizProblemTypeCatalog.cs:26
Views/HardwareLlmBenchmarkView.xaml.cs:815",,untranslated,,33c89ddcba40a014b440c825ab683a71ef150eebda929cf72bc5a44dcbf1cf25
strings,Quiz.FractionQuestionTitle,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Bài toán phân số,,,,,"Services/Localization/QuizLocalizationOverrides.cs:71
Services/Localization/QuizLocalizationOverrides.cs:270
Services/LocalLlmQuizGenerator.cs:4445
Views/MathPuzzlePage.xaml.cs:630",,untranslated,,282577756c036c15eefe9809f022236ff1af8296033c808010b750c24cedad8f
strings,Quiz.FractionEssayEquationPlaceholder,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Ví dụ: 1/2 + 1/4 = 3/4,,,,,"Services/Localization/QuizLocalizationOverrides.cs:72
Services/Localization/QuizLocalizationOverrides.cs:271
Views/MathPuzzlePage.xaml.cs:732",,untranslated,,240eabfe96bcf2447d59f001892e1ace123e59e9d17464a162ff3c3b2a99f864
strings,Quiz.FractionEssayValidationHint,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.","Ứng dụng chấm hai phân số, phép tính và kết quả đã rút gọn.",,,,,"Services/Localization/QuizLocalizationOverrides.cs:73
Services/Localization/QuizLocalizationOverrides.cs:272
Views/MathPuzzlePage.xaml.cs:719",,untranslated,,c63c927b16c354e4feb5b033e4b48e4a1a6aaee7f1f38325383b6eda74ea11ed
strings,Quiz.FractionEssayValidationHintAi,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.","Bắt buộc điền lời giải. Ứng dụng chấm hai phân số, phép tính, kết quả đã rút gọn và đúng đơn vị đáp số.",,,,,"Services/Localization/QuizLocalizationOverrides.cs:74
Services/Localization/QuizLocalizationOverrides.cs:273
Views/MathPuzzlePage.xaml.cs:709",,untranslated,,c418d4a6528b4cc65b118e12862a691fd20da9edb2a3f38d054f6b59fd8a18ef
strings,Quiz.FractionEssayAnswerPlaceholder,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Ví dụ: 3/4 mét vải,,,,,"Services/Localization/QuizLocalizationOverrides.cs:75
Services/Localization/QuizLocalizationOverrides.cs:274
Views/MathPuzzlePage.xaml.cs:743",,untranslated,,135d2e8cceb6c27a30eac560d32541ae071f5467841d7a066df61cf7ba24c39c
strings,Quiz.FindXQuestionTitle,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Tìm giá trị của x,,,,,"Services/Localization/QuizLocalizationOverrides.cs:76
Services/Localization/QuizLocalizationOverrides.cs:275
Views/MathPuzzlePage.xaml.cs:636",,untranslated,,97f1a067cbdf8d4671d249edb35f1cf1151b6e024d48107477fb1270d9f9a0a9
strings,Quiz.FindXEssayValidationHint,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.","Ứng dụng chấm phép tính ngược và giá trị x; với đề AI, ứng dụng còn kiểm tra đúng đơn vị của x.",,,,,"Services/Localization/QuizLocalizationOverrides.cs:77
Services/Localization/QuizLocalizationOverrides.cs:276
Views/MathPuzzlePage.xaml.cs:715",,untranslated,,9b61c90ba47bf04bbec22752d27142696e32aef078b623cc29ccab8479aff637
strings,Quiz.FindXEssayValidationHintAi,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.","Bắt buộc điền lời giải. Ứng dụng chấm đúng đại lượng của x, phép tính ngược, giá trị và đơn vị của x.",,,,,"Services/Localization/QuizLocalizationOverrides.cs:78
Services/Localization/QuizLocalizationOverrides.cs:277
Views/MathPuzzlePage.xaml.cs:705",,untranslated,,a9a250790d10cc3e9db1a962bbfcb3c6982b6d4e492443d180eb9089fd6c6da6
strings,Quiz.FindXEssayEquationPlaceholder,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Ví dụ: 12 − 5 = 7,,,,,"Services/Localization/QuizLocalizationOverrides.cs:79
Services/Localization/QuizLocalizationOverrides.cs:278
Views/MathPuzzlePage.xaml.cs:730",,untranslated,,9e13041f0cef8eecae52f680f773bd7a3b0075bac9e5f9974bd9a4eec562a5eb
strings,Quiz.GeometryQuestionTitle,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Bài toán hình học,,,,,Views/MathPuzzlePage.xaml.cs:642,,untranslated,,fa97e3371fc96d10f4b14d9d57c0f7c8bd7558bee82e2994cbdc61b9aef7eaf8
strings,Quiz.QuestionTitle,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Phép tính sau đúng hay sai?,,,,,"Views/MathPuzzlePage.xaml:1035
Views/MathPuzzlePage.xaml.cs:678
Views/MathPuzzlePage.xaml.cs:683",,untranslated,,ed361beff04c1198ba88ea00c84889d3c76997b40824f0d4cd23c1f8d3a77ed8
strings,Quiz.MultipleChoiceQuestionTitle,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Chọn đáp án đúng,,,,,Views/MathPuzzlePage.xaml.cs:680,,untranslated,,b8ae6519d492eb0be097a2e75e93fa271b310ea7da80650c25fbdb8b6db08fcd
strings,Quiz.EssayQuestionTitle,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Trình bày bài giải,,,,,"Services/Localization/QuizLocalizationOverrides.cs:22
Services/Localization/QuizLocalizationOverrides.cs:221
Views/MathPuzzlePage.xaml.cs:682",,untranslated,,66d9c6e1ca320d43cce97a0895252a5b7ed02f8f5ce1bd124320c2cd6b520fcd
strings,Quiz.TrueAnswer,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Đúng,,,,,"Views/HardwareLlmBenchmarkView.xaml:179
Views/HardwareLlmBenchmarkView.xaml.cs:92
Views/MathPuzzlePage.xaml:1085",,untranslated,,bbe3f71ee3201a40fb38585ed3e94ef0ef8ef7f291830a5866ce872cbb13ea20
strings,Quiz.FalseAnswer,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Sai,,,,,Views/MathPuzzlePage.xaml:1100,,untranslated,,b6c7e88b41b7646066874feb220acad3212a9d7bc42ecf395b518762211fb70b
strings,Quiz.EssaySolutionLabel,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Lời giải,,,,,"Services/Localization/QuizLocalizationOverrides.cs:23
Services/Localization/QuizLocalizationOverrides.cs:207
Services/Localization/QuizLocalizationOverrides.cs:222
Views/CalculationPage.xaml:773",,untranslated,,2b7d09ea0d2e247ea68a3fcc1eb22eeaa2d1d0219daeacb805918285efb380b7
strings,Quiz.EssaySolutionPlaceholder,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Viết câu lời giải nêu đúng đại lượng cần tìm (bắt buộc),,,,,"Services/Localization/QuizLocalizationOverrides.cs:24
Services/Localization/QuizLocalizationOverrides.cs:223",,untranslated,,4547d9147b7bc7f6e5d7974fa9da10abe8c9b6834a78a4af037ee0763d0fc5a5
strings,Quiz.EssayEquationLabel,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Phép tính,,,,,"Services/Core/FractionCalculationEngine.cs:351
Services/Core/FractionCalculationEngine.cs:422
Services/Localization/QuizLocalizationOverrides.cs:25
Services/Localization/QuizLocalizationOverrides.cs:224",,untranslated,,0222cfa7e0f18766210b53f226fc708c66ecd6c3143720377523beea5335d791
strings,Quiz.EssayEquationPlaceholder,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Ví dụ: 5 × 6 = 30,,,,,"Services/Localization/QuizLocalizationOverrides.cs:26
Services/Localization/QuizLocalizationOverrides.cs:225
Views/MathPuzzlePage.xaml.cs:739",,untranslated,,c2b376266d43acfc9644e7ea212dc8baf78c5c752ccfab65cd0a1a852e74af8b
strings,Quiz.GeometryEssayEquationPlaceholder,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Ví dụ: (12 + 8) × 2 = 40,,,,,"Services/Localization/QuizLocalizationOverrides.cs:27
Services/Localization/QuizLocalizationOverrides.cs:226
Views/MathPuzzlePage.xaml.cs:734",,untranslated,,9aff0816957399c2f3e7c7ca76c91175c3e4e38df7ce6d486ef33dfcf4f7d744
strings,Quiz.EssayAnswerLabel,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Đáp số,,,,,"Services/ElementaryWordProblemSolutionFormatter.cs:80
Services/ElementaryWordProblemSolutionFormatter.cs:101
Services/ElementaryWordProblemSolutionFormatter.cs:151
Services/ElementaryWordProblemSolutionFormatter.cs:172",,untranslated,,58191c5d58c0f8d41f8aadb8fcdad0855596fb4c2fbacadb4826d012aea69a3e
strings,Quiz.EssayAnswerPlaceholder,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Ví dụ: 30 cây bút,,,,,"Services/Localization/QuizLocalizationOverrides.cs:29
Services/Localization/QuizLocalizationOverrides.cs:228
Views/MathPuzzlePage.xaml.cs:744",,untranslated,,0774f075ad7677dedcdad50db571c402081596ad14ce25702b9c4a5c571ef0d2
strings,Quiz.EssayValidationHint,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.","Bắt buộc điền lời giải. Ứng dụng chấm đại lượng trong lời giải, phép tính, kết quả, giá trị và đơn vị đáp số.",,,,,"Services/Localization/QuizLocalizationOverrides.cs:30
Services/Localization/QuizLocalizationOverrides.cs:229
Views/MathPuzzlePage.xaml.cs:725",,untranslated,,c575573d3b7191eab72021a67a07f844ce3b85450ea007044c0393c7e599da44
